sampling_rate,midi_note_val,midi_program_name,midi_program_num,interval,play_style_name,midi_category,path,root_note_pitch_class,root_note_name,play_style,name,interval_idx,fold,set_type
44100,63,Trumpet,56,1,UNISON,Brass Timbres,D#_1_UNISON_56_Trumpet.wav,3,D#,2,D#_1_UNISON_56_Trumpet,0,4,train
44100,63,Trombone,57,1,UNISON,Brass Timbres,D#_1_UNISON_57_Trombone.wav,3,D#,2,D#_1_UNISON_57_Trombone,0,1,train
44100,63,Tuba,58,1,UNISON,Brass Timbres,D#_1_UNISON_58_Tuba.wav,3,D#,2,D#_1_UNISON_58_Tuba,0,16,valid
44100,63,Muted Trumpet,59,1,UNISON,Brass Timbres,D#_1_UNISON_59_Muted_Trumpet.wav,3,D#,2,D#_1_UNISON_59_Muted_Trumpet,0,20,test
44100,63,French Horn,60,1,UNISON,Brass Timbres,D#_1_UNISON_60_French_Horn.wav,3,D#,2,D#_1_UNISON_60_French_Horn,0,2,train
44100,63,Brass Section,61,1,UNISON,Brass Timbres,D#_1_UNISON_61_Brass_Section.wav,3,D#,2,D#_1_UNISON_61_Brass_Section,0,9,train
44100,63,Synth Brass 1,62,1,UNISON,Brass Timbres,D#_1_UNISON_62_Synth_Brass_1.wav,3,D#,2,D#_1_UNISON_62_Synth_Brass_1,0,1,train
44100,63,Synth Brass 2,63,1,UNISON,Brass Timbres,D#_1_UNISON_63_Synth_Brass_2.wav,3,D#,2,D#_1_UNISON_63_Synth_Brass_2,0,18,test
44100,63,Soprano Sax,64,1,UNISON,Reed Timbres,D#_1_UNISON_64_Soprano_Sax.wav,3,D#,2,D#_1_UNISON_64_Soprano_Sax,0,7,train
44100,63,Alto Sax,65,1,UNISON,Reed Timbres,D#_1_UNISON_65_Alto_Sax.wav,3,D#,2,D#_1_UNISON_65_Alto_Sax,0,12,train
44100,63,Tenor Sax,66,1,UNISON,Reed Timbres,D#_1_UNISON_66_Tenor_Sax.wav,3,D#,2,D#_1_UNISON_66_Tenor_Sax,0,16,valid
44100,63,Baritone Sax,67,1,UNISON,Reed Timbres,D#_1_UNISON_67_Baritone_Sax.wav,3,D#,2,D#_1_UNISON_67_Baritone_Sax,0,13,train
44100,63,Oboe,68,1,UNISON,Reed Timbres,D#_1_UNISON_68_Oboe.wav,3,D#,2,D#_1_UNISON_68_Oboe,0,4,train
44100,63,English Horn,69,1,UNISON,Reed Timbres,D#_1_UNISON_69_English_Horn.wav,3,D#,2,D#_1_UNISON_69_English_Horn,0,10,train
44100,63,Bassoon,70,1,UNISON,Reed Timbres,D#_1_UNISON_70_Bassoon.wav,3,D#,2,D#_1_UNISON_70_Bassoon,0,7,train
44100,63,Clarinet,71,1,UNISON,Reed Timbres,D#_1_UNISON_71_Clarinet.wav,3,D#,2,D#_1_UNISON_71_Clarinet,0,12,train
44100,63,Piccolo,72,1,UNISON,Pipe Timbres,D#_1_UNISON_72_Piccolo.wav,3,D#,2,D#_1_UNISON_72_Piccolo,0,5,train
44100,63,Flute,73,1,UNISON,Pipe Timbres,D#_1_UNISON_73_Flute.wav,3,D#,2,D#_1_UNISON_73_Flute,0,13,train
44100,63,Recorder,74,1,UNISON,Pipe Timbres,D#_1_UNISON_74_Recorder.wav,3,D#,2,D#_1_UNISON_74_Recorder,0,18,test
44100,63,Pan Flute,75,1,UNISON,Pipe Timbres,D#_1_UNISON_75_Pan_Flute.wav,3,D#,2,D#_1_UNISON_75_Pan_Flute,0,1,train
44100,63,Bottle Blow,76,1,UNISON,Pipe Timbres,D#_1_UNISON_76_Bottle_Blow.wav,3,D#,2,D#_1_UNISON_76_Bottle_Blow,0,12,train
44100,63,Ocarina,79,1,UNISON,Pipe Timbres,D#_1_UNISON_79_Ocarina.wav,3,D#,2,D#_1_UNISON_79_Ocarina,0,5,train
44100,63,Square Wave Lead,80,1,UNISON,Synth Lead,D#_1_UNISON_80_Square_Wave_Lead.wav,3,D#,2,D#_1_UNISON_80_Square_Wave_Lead,0,19,test
44100,63,Sawtooth Wave Lead,81,1,UNISON,Synth Lead,D#_1_UNISON_81_Sawtooth_Wave_Lead.wav,3,D#,2,D#_1_UNISON_81_Sawtooth_Wave_Lead,0,17,valid
44100,63,Calliope Lead,82,1,UNISON,Synth Lead,D#_1_UNISON_82_Calliope_Lead.wav,3,D#,2,D#_1_UNISON_82_Calliope_Lead,0,10,train
44100,63,Chiff Lead,83,1,UNISON,Synth Lead,D#_1_UNISON_83_Chiff_Lead.wav,3,D#,2,D#_1_UNISON_83_Chiff_Lead,0,1,train
44100,63,Charang Lead,84,1,UNISON,Synth Lead,D#_1_UNISON_84_Charang_Lead.wav,3,D#,2,D#_1_UNISON_84_Charang_Lead,0,2,train
44100,63,Voice Lead,85,1,UNISON,Synth Lead,D#_1_UNISON_85_Voice_Lead.wav,3,D#,2,D#_1_UNISON_85_Voice_Lead,0,17,valid
44100,63,Bass Lead,87,1,UNISON,Synth Lead,D#_1_UNISON_87_Bass_Lead.wav,3,D#,2,D#_1_UNISON_87_Bass_Lead,0,3,train
44100,63,New Age Pad,88,1,UNISON,Synth Pad,D#_1_UNISON_88_New_Age_Pad.wav,3,D#,2,D#_1_UNISON_88_New_Age_Pad,0,11,train
44100,63,Warm Pad,89,1,UNISON,Synth Pad,D#_1_UNISON_89_Warm_Pad.wav,3,D#,2,D#_1_UNISON_89_Warm_Pad,0,16,valid
44100,63,Polysynth Pad,90,1,UNISON,Synth Pad,D#_1_UNISON_90_Polysynth_Pad.wav,3,D#,2,D#_1_UNISON_90_Polysynth_Pad,0,7,train
44100,63,Choir Pad,91,1,UNISON,Synth Pad,D#_1_UNISON_91_Choir_Pad.wav,3,D#,2,D#_1_UNISON_91_Choir_Pad,0,8,train
44100,63,Bowed Pad,92,1,UNISON,Synth Pad,D#_1_UNISON_92_Bowed_Pad.wav,3,D#,2,D#_1_UNISON_92_Bowed_Pad,0,11,train
44100,63,Metallic Pad,93,1,UNISON,Synth Pad,D#_1_UNISON_93_Metallic_Pad.wav,3,D#,2,D#_1_UNISON_93_Metallic_Pad,0,11,train
44100,63,Halo Pad,94,1,UNISON,Synth Pad,D#_1_UNISON_94_Halo_Pad.wav,3,D#,2,D#_1_UNISON_94_Halo_Pad,0,18,test
44100,63,Sweep Pad,95,1,UNISON,Synth Pad,D#_1_UNISON_95_Sweep_Pad.wav,3,D#,2,D#_1_UNISON_95_Sweep_Pad,0,11,train
44100,63,Sitar,104,1,UNISON,Ethnic Timbres,D#_1_UNISON_104_Sitar.wav,3,D#,2,D#_1_UNISON_104_Sitar,0,5,train
44100,63,Banjo,105,1,UNISON,Ethnic Timbres,D#_1_UNISON_105_Banjo.wav,3,D#,2,D#_1_UNISON_105_Banjo,0,1,train
44100,63,Shamisen,106,1,UNISON,Ethnic Timbres,D#_1_UNISON_106_Shamisen.wav,3,D#,2,D#_1_UNISON_106_Shamisen,0,11,train
44100,63,Koto,107,1,UNISON,Ethnic Timbres,D#_1_UNISON_107_Koto.wav,3,D#,2,D#_1_UNISON_107_Koto,0,9,train
44100,63,Kalimba,108,1,UNISON,Ethnic Timbres,D#_1_UNISON_108_Kalimba.wav,3,D#,2,D#_1_UNISON_108_Kalimba,0,8,train
44100,63,Bagpipe,109,1,UNISON,Ethnic Timbres,D#_1_UNISON_109_Bagpipe.wav,3,D#,2,D#_1_UNISON_109_Bagpipe,0,3,train
44100,63,Fiddle,110,1,UNISON,Ethnic Timbres,D#_1_UNISON_110_Fiddle.wav,3,D#,2,D#_1_UNISON_110_Fiddle,0,15,valid
44100,63,Shanai,111,1,UNISON,Ethnic Timbres,D#_1_UNISON_111_Shanai.wav,3,D#,2,D#_1_UNISON_111_Shanai,0,11,train
44100,63,Acoustic Grand Piano,0,2,UP,Piano Timbres,D#_2_UP_0_Acoustic_Grand_Piano.wav,3,D#,0,D#_2_UP_0_Acoustic_Grand_Piano,1,19,test
44100,63,Bright Acoustic Piano,1,2,UP,Piano Timbres,D#_2_UP_1_Bright_Acoustic_Piano.wav,3,D#,0,D#_2_UP_1_Bright_Acoustic_Piano,1,4,train
44100,63,Electric Grand Piano,2,2,UP,Piano Timbres,D#_2_UP_2_Electric_Grand_Piano.wav,3,D#,0,D#_2_UP_2_Electric_Grand_Piano,1,1,train
44100,63,Honky-tonk Piano,3,2,UP,Piano Timbres,D#_2_UP_3_Honky-tonk_Piano.wav,3,D#,0,D#_2_UP_3_Honky-tonk_Piano,1,14,train
44100,63,Rhodes Piano,4,2,UP,Piano Timbres,D#_2_UP_4_Rhodes_Piano.wav,3,D#,0,D#_2_UP_4_Rhodes_Piano,1,17,valid
44100,63,Chorused Piano,5,2,UP,Piano Timbres,D#_2_UP_5_Chorused_Piano.wav,3,D#,0,D#_2_UP_5_Chorused_Piano,1,14,train
44100,63,Harpsichord,6,2,UP,Piano Timbres,D#_2_UP_6_Harpsichord.wav,3,D#,0,D#_2_UP_6_Harpsichord,1,12,train
44100,63,Clavinet,7,2,UP,Piano Timbres,D#_2_UP_7_Clavinet.wav,3,D#,0,D#_2_UP_7_Clavinet,1,4,train
44100,63,Music Box,10,2,UP,Chromatic Percussion,D#_2_UP_10_Music_Box.wav,3,D#,0,D#_2_UP_10_Music_Box,1,2,train
44100,63,Vibraphone,11,2,UP,Chromatic Percussion,D#_2_UP_11_Vibraphone.wav,3,D#,0,D#_2_UP_11_Vibraphone,1,7,train
44100,63,Marimba,12,2,UP,Chromatic Percussion,D#_2_UP_12_Marimba.wav,3,D#,0,D#_2_UP_12_Marimba,1,9,train
44100,63,Xylophone,13,2,UP,Chromatic Percussion,D#_2_UP_13_Xylophone.wav,3,D#,0,D#_2_UP_13_Xylophone,1,13,train
44100,63,Dulcimer,15,2,UP,Chromatic Percussion,D#_2_UP_15_Dulcimer.wav,3,D#,0,D#_2_UP_15_Dulcimer,1,13,train
44100,63,Hammond Organ,16,2,UP,Organ Timbres,D#_2_UP_16_Hammond_Organ.wav,3,D#,0,D#_2_UP_16_Hammond_Organ,1,9,train
44100,63,Percussive Organ,17,2,UP,Organ Timbres,D#_2_UP_17_Percussive_Organ.wav,3,D#,0,D#_2_UP_17_Percussive_Organ,1,18,test
44100,63,Rock Organ,18,2,UP,Organ Timbres,D#_2_UP_18_Rock_Organ.wav,3,D#,0,D#_2_UP_18_Rock_Organ,1,12,train
44100,63,Church Organ,19,2,UP,Organ Timbres,D#_2_UP_19_Church_Organ.wav,3,D#,0,D#_2_UP_19_Church_Organ,1,16,valid
44100,63,Reed Organ,20,2,UP,Organ Timbres,D#_2_UP_20_Reed_Organ.wav,3,D#,0,D#_2_UP_20_Reed_Organ,1,17,valid
44100,63,Acoustic Nylon Guitar,24,2,UP,Guitar Timbres,D#_2_UP_24_Acoustic_Nylon_Guitar.wav,3,D#,0,D#_2_UP_24_Acoustic_Nylon_Guitar,1,10,train
44100,63,Acoustic Steel Guitar,25,2,UP,Guitar Timbres,D#_2_UP_25_Acoustic_Steel_Guitar.wav,3,D#,0,D#_2_UP_25_Acoustic_Steel_Guitar,1,4,train
44100,63,Electric Jazz Guitar,26,2,UP,Guitar Timbres,D#_2_UP_26_Electric_Jazz_Guitar.wav,3,D#,0,D#_2_UP_26_Electric_Jazz_Guitar,1,1,train
44100,63,Electric Clean Guitar,27,2,UP,Guitar Timbres,D#_2_UP_27_Electric_Clean_Guitar.wav,3,D#,0,D#_2_UP_27_Electric_Clean_Guitar,1,8,train
44100,63,Electric Muted Guitar,28,2,UP,Guitar Timbres,D#_2_UP_28_Electric_Muted_Guitar.wav,3,D#,0,D#_2_UP_28_Electric_Muted_Guitar,1,11,train
44100,63,Overdriven Guitar,29,2,UP,Guitar Timbres,D#_2_UP_29_Overdriven_Guitar.wav,3,D#,0,D#_2_UP_29_Overdriven_Guitar,1,13,train
44100,63,Distortion Guitar,30,2,UP,Guitar Timbres,D#_2_UP_30_Distortion_Guitar.wav,3,D#,0,D#_2_UP_30_Distortion_Guitar,1,14,train
44100,63,Acoustic Bass,32,2,UP,Bass Timbres,D#_2_UP_32_Acoustic_Bass.wav,3,D#,0,D#_2_UP_32_Acoustic_Bass,1,19,test
44100,63,Fingered Electric Bass,33,2,UP,Bass Timbres,D#_2_UP_33_Fingered_Electric_Bass.wav,3,D#,0,D#_2_UP_33_Fingered_Electric_Bass,1,9,train
44100,63,Plucked Electric Bass,34,2,UP,Bass Timbres,D#_2_UP_34_Plucked_Electric_Bass.wav,3,D#,0,D#_2_UP_34_Plucked_Electric_Bass,1,6,train
44100,63,Fretless Bass,35,2,UP,Bass Timbres,D#_2_UP_35_Fretless_Bass.wav,3,D#,0,D#_2_UP_35_Fretless_Bass,1,14,train
44100,63,Slap Bass 1,36,2,UP,Bass Timbres,D#_2_UP_36_Slap_Bass_1.wav,3,D#,0,D#_2_UP_36_Slap_Bass_1,1,12,train
44100,63,Slap Bass 2,37,2,UP,Bass Timbres,D#_2_UP_37_Slap_Bass_2.wav,3,D#,0,D#_2_UP_37_Slap_Bass_2,1,14,train
44100,63,Synth Bass 1,38,2,UP,Bass Timbres,D#_2_UP_38_Synth_Bass_1.wav,3,D#,0,D#_2_UP_38_Synth_Bass_1,1,12,train
44100,63,Synth Bass 2,39,2,UP,Bass Timbres,D#_2_UP_39_Synth_Bass_2.wav,3,D#,0,D#_2_UP_39_Synth_Bass_2,1,20,test
44100,63,Violin,40,2,UP,String Timbres,D#_2_UP_40_Violin.wav,3,D#,0,D#_2_UP_40_Violin,1,7,train
44100,63,Viola,41,2,UP,String Timbres,D#_2_UP_41_Viola.wav,3,D#,0,D#_2_UP_41_Viola,1,10,train
44100,63,Cello,42,2,UP,String Timbres,D#_2_UP_42_Cello.wav,3,D#,0,D#_2_UP_42_Cello,1,9,train
44100,63,Contrabass,43,2,UP,String Timbres,D#_2_UP_43_Contrabass.wav,3,D#,0,D#_2_UP_43_Contrabass,1,17,valid
44100,63,Tremolo Strings,44,2,UP,String Timbres,D#_2_UP_44_Tremolo_Strings.wav,3,D#,0,D#_2_UP_44_Tremolo_Strings,1,18,test
44100,63,Pizzicato Strings,45,2,UP,String Timbres,D#_2_UP_45_Pizzicato_Strings.wav,3,D#,0,D#_2_UP_45_Pizzicato_Strings,1,8,train
44100,63,Orchestral Harp,46,2,UP,String Timbres,D#_2_UP_46_Orchestral_Harp.wav,3,D#,0,D#_2_UP_46_Orchestral_Harp,1,13,train
44100,63,String Ensemble 1,48,2,UP,Ensemble Timbres,D#_2_UP_48_String_Ensemble_1.wav,3,D#,0,D#_2_UP_48_String_Ensemble_1,1,7,train
44100,63,String Ensemble 2,49,2,UP,Ensemble Timbres,D#_2_UP_49_String_Ensemble_2.wav,3,D#,0,D#_2_UP_49_String_Ensemble_2,1,11,train
44100,63,Synth Strings 1,50,2,UP,Ensemble Timbres,D#_2_UP_50_Synth_Strings_1.wav,3,D#,0,D#_2_UP_50_Synth_Strings_1,1,16,valid
44100,63,Synth Strings 2,51,2,UP,Ensemble Timbres,D#_2_UP_51_Synth_Strings_2.wav,3,D#,0,D#_2_UP_51_Synth_Strings_2,1,8,train
44100,63,"Choir ""Aah""",52,2,UP,Ensemble Timbres,"D#_2_UP_52_Choir_""Aah"".wav",3,D#,0,"D#_2_UP_52_Choir_""Aah""",1,15,valid
44100,63,"Choir ""Ooh""",53,2,UP,Ensemble Timbres,"D#_2_UP_53_Choir_""Ooh"".wav",3,D#,0,"D#_2_UP_53_Choir_""Ooh""",1,4,train
44100,63,Synth Voice,54,2,UP,Ensemble Timbres,D#_2_UP_54_Synth_Voice.wav,3,D#,0,D#_2_UP_54_Synth_Voice,1,11,train
44100,63,Trumpet,56,2,UP,Brass Timbres,D#_2_UP_56_Trumpet.wav,3,D#,0,D#_2_UP_56_Trumpet,1,13,train
44100,63,Trombone,57,2,UP,Brass Timbres,D#_2_UP_57_Trombone.wav,3,D#,0,D#_2_UP_57_Trombone,1,19,test
44100,63,Tuba,58,2,UP,Brass Timbres,D#_2_UP_58_Tuba.wav,3,D#,0,D#_2_UP_58_Tuba,1,17,valid
44100,63,Muted Trumpet,59,2,UP,Brass Timbres,D#_2_UP_59_Muted_Trumpet.wav,3,D#,0,D#_2_UP_59_Muted_Trumpet,1,13,train
44100,63,French Horn,60,2,UP,Brass Timbres,D#_2_UP_60_French_Horn.wav,3,D#,0,D#_2_UP_60_French_Horn,1,18,test
44100,63,Brass Section,61,2,UP,Brass Timbres,D#_2_UP_61_Brass_Section.wav,3,D#,0,D#_2_UP_61_Brass_Section,1,18,test
44100,63,Synth Brass 1,62,2,UP,Brass Timbres,D#_2_UP_62_Synth_Brass_1.wav,3,D#,0,D#_2_UP_62_Synth_Brass_1,1,6,train
44100,63,Synth Brass 2,63,2,UP,Brass Timbres,D#_2_UP_63_Synth_Brass_2.wav,3,D#,0,D#_2_UP_63_Synth_Brass_2,1,4,train
44100,63,Soprano Sax,64,2,UP,Reed Timbres,D#_2_UP_64_Soprano_Sax.wav,3,D#,0,D#_2_UP_64_Soprano_Sax,1,17,valid
44100,63,Alto Sax,65,2,UP,Reed Timbres,D#_2_UP_65_Alto_Sax.wav,3,D#,0,D#_2_UP_65_Alto_Sax,1,15,valid
44100,63,Tenor Sax,66,2,UP,Reed Timbres,D#_2_UP_66_Tenor_Sax.wav,3,D#,0,D#_2_UP_66_Tenor_Sax,1,12,train
44100,63,Baritone Sax,67,2,UP,Reed Timbres,D#_2_UP_67_Baritone_Sax.wav,3,D#,0,D#_2_UP_67_Baritone_Sax,1,9,train
44100,63,Oboe,68,2,UP,Reed Timbres,D#_2_UP_68_Oboe.wav,3,D#,0,D#_2_UP_68_Oboe,1,7,train
44100,63,English Horn,69,2,UP,Reed Timbres,D#_2_UP_69_English_Horn.wav,3,D#,0,D#_2_UP_69_English_Horn,1,7,train
44100,63,Bassoon,70,2,UP,Reed Timbres,D#_2_UP_70_Bassoon.wav,3,D#,0,D#_2_UP_70_Bassoon,1,2,train
44100,63,Clarinet,71,2,UP,Reed Timbres,D#_2_UP_71_Clarinet.wav,3,D#,0,D#_2_UP_71_Clarinet,1,8,train
44100,63,Piccolo,72,2,UP,Pipe Timbres,D#_2_UP_72_Piccolo.wav,3,D#,0,D#_2_UP_72_Piccolo,1,13,train
44100,63,Flute,73,2,UP,Pipe Timbres,D#_2_UP_73_Flute.wav,3,D#,0,D#_2_UP_73_Flute,1,13,train
44100,63,Recorder,74,2,UP,Pipe Timbres,D#_2_UP_74_Recorder.wav,3,D#,0,D#_2_UP_74_Recorder,1,17,valid
44100,63,Pan Flute,75,2,UP,Pipe Timbres,D#_2_UP_75_Pan_Flute.wav,3,D#,0,D#_2_UP_75_Pan_Flute,1,3,train
44100,63,Bottle Blow,76,2,UP,Pipe Timbres,D#_2_UP_76_Bottle_Blow.wav,3,D#,0,D#_2_UP_76_Bottle_Blow,1,19,test
44100,63,Ocarina,79,2,UP,Pipe Timbres,D#_2_UP_79_Ocarina.wav,3,D#,0,D#_2_UP_79_Ocarina,1,9,train
44100,63,Square Wave Lead,80,2,UP,Synth Lead,D#_2_UP_80_Square_Wave_Lead.wav,3,D#,0,D#_2_UP_80_Square_Wave_Lead,1,12,train
44100,63,Sawtooth Wave Lead,81,2,UP,Synth Lead,D#_2_UP_81_Sawtooth_Wave_Lead.wav,3,D#,0,D#_2_UP_81_Sawtooth_Wave_Lead,1,18,test
44100,63,Calliope Lead,82,2,UP,Synth Lead,D#_2_UP_82_Calliope_Lead.wav,3,D#,0,D#_2_UP_82_Calliope_Lead,1,12,train
44100,63,Chiff Lead,83,2,UP,Synth Lead,D#_2_UP_83_Chiff_Lead.wav,3,D#,0,D#_2_UP_83_Chiff_Lead,1,8,train
44100,63,Charang Lead,84,2,UP,Synth Lead,D#_2_UP_84_Charang_Lead.wav,3,D#,0,D#_2_UP_84_Charang_Lead,1,4,train
44100,63,Voice Lead,85,2,UP,Synth Lead,D#_2_UP_85_Voice_Lead.wav,3,D#,0,D#_2_UP_85_Voice_Lead,1,4,train
44100,63,Bass Lead,87,2,UP,Synth Lead,D#_2_UP_87_Bass_Lead.wav,3,D#,0,D#_2_UP_87_Bass_Lead,1,9,train
44100,63,New Age Pad,88,2,UP,Synth Pad,D#_2_UP_88_New_Age_Pad.wav,3,D#,0,D#_2_UP_88_New_Age_Pad,1,20,test
44100,63,Warm Pad,89,2,UP,Synth Pad,D#_2_UP_89_Warm_Pad.wav,3,D#,0,D#_2_UP_89_Warm_Pad,1,19,test
44100,63,Polysynth Pad,90,2,UP,Synth Pad,D#_2_UP_90_Polysynth_Pad.wav,3,D#,0,D#_2_UP_90_Polysynth_Pad,1,12,train
44100,63,Choir Pad,91,2,UP,Synth Pad,D#_2_UP_91_Choir_Pad.wav,3,D#,0,D#_2_UP_91_Choir_Pad,1,16,valid
44100,63,Bowed Pad,92,2,UP,Synth Pad,D#_2_UP_92_Bowed_Pad.wav,3,D#,0,D#_2_UP_92_Bowed_Pad,1,14,train
44100,63,Metallic Pad,93,2,UP,Synth Pad,D#_2_UP_93_Metallic_Pad.wav,3,D#,0,D#_2_UP_93_Metallic_Pad,1,20,test
44100,63,Halo Pad,94,2,UP,Synth Pad,D#_2_UP_94_Halo_Pad.wav,3,D#,0,D#_2_UP_94_Halo_Pad,1,8,train
44100,63,Sweep Pad,95,2,UP,Synth Pad,D#_2_UP_95_Sweep_Pad.wav,3,D#,0,D#_2_UP_95_Sweep_Pad,1,20,test
44100,63,Sitar,104,2,UP,Ethnic Timbres,D#_2_UP_104_Sitar.wav,3,D#,0,D#_2_UP_104_Sitar,1,2,train
44100,63,Banjo,105,2,UP,Ethnic Timbres,D#_2_UP_105_Banjo.wav,3,D#,0,D#_2_UP_105_Banjo,1,10,train
44100,63,Shamisen,106,2,UP,Ethnic Timbres,D#_2_UP_106_Shamisen.wav,3,D#,0,D#_2_UP_106_Shamisen,1,9,train
44100,63,Koto,107,2,UP,Ethnic Timbres,D#_2_UP_107_Koto.wav,3,D#,0,D#_2_UP_107_Koto,1,18,test
44100,63,Kalimba,108,2,UP,Ethnic Timbres,D#_2_UP_108_Kalimba.wav,3,D#,0,D#_2_UP_108_Kalimba,1,5,train
44100,63,Bagpipe,109,2,UP,Ethnic Timbres,D#_2_UP_109_Bagpipe.wav,3,D#,0,D#_2_UP_109_Bagpipe,1,20,test
44100,63,Fiddle,110,2,UP,Ethnic Timbres,D#_2_UP_110_Fiddle.wav,3,D#,0,D#_2_UP_110_Fiddle,1,10,train
44100,63,Shanai,111,2,UP,Ethnic Timbres,D#_2_UP_111_Shanai.wav,3,D#,0,D#_2_UP_111_Shanai,1,16,valid
44100,63,Acoustic Grand Piano,0,2,DOWN,Piano Timbres,D#_2_DOWN_0_Acoustic_Grand_Piano.wav,3,D#,1,D#_2_DOWN_0_Acoustic_Grand_Piano,1,4,train
44100,63,Bright Acoustic Piano,1,2,DOWN,Piano Timbres,D#_2_DOWN_1_Bright_Acoustic_Piano.wav,3,D#,1,D#_2_DOWN_1_Bright_Acoustic_Piano,1,1,train
44100,63,Electric Grand Piano,2,2,DOWN,Piano Timbres,D#_2_DOWN_2_Electric_Grand_Piano.wav,3,D#,1,D#_2_DOWN_2_Electric_Grand_Piano,1,12,train
44100,63,Honky-tonk Piano,3,2,DOWN,Piano Timbres,D#_2_DOWN_3_Honky-tonk_Piano.wav,3,D#,1,D#_2_DOWN_3_Honky-tonk_Piano,1,14,train
44100,63,Rhodes Piano,4,2,DOWN,Piano Timbres,D#_2_DOWN_4_Rhodes_Piano.wav,3,D#,1,D#_2_DOWN_4_Rhodes_Piano,1,2,train
44100,63,Chorused Piano,5,2,DOWN,Piano Timbres,D#_2_DOWN_5_Chorused_Piano.wav,3,D#,1,D#_2_DOWN_5_Chorused_Piano,1,20,test
44100,63,Harpsichord,6,2,DOWN,Piano Timbres,D#_2_DOWN_6_Harpsichord.wav,3,D#,1,D#_2_DOWN_6_Harpsichord,1,2,train
44100,63,Clavinet,7,2,DOWN,Piano Timbres,D#_2_DOWN_7_Clavinet.wav,3,D#,1,D#_2_DOWN_7_Clavinet,1,18,test
44100,63,Music Box,10,2,DOWN,Chromatic Percussion,D#_2_DOWN_10_Music_Box.wav,3,D#,1,D#_2_DOWN_10_Music_Box,1,13,train
44100,63,Vibraphone,11,2,DOWN,Chromatic Percussion,D#_2_DOWN_11_Vibraphone.wav,3,D#,1,D#_2_DOWN_11_Vibraphone,1,10,train
44100,63,Marimba,12,2,DOWN,Chromatic Percussion,D#_2_DOWN_12_Marimba.wav,3,D#,1,D#_2_DOWN_12_Marimba,1,18,test
44100,63,Xylophone,13,2,DOWN,Chromatic Percussion,D#_2_DOWN_13_Xylophone.wav,3,D#,1,D#_2_DOWN_13_Xylophone,1,5,train
44100,63,Dulcimer,15,2,DOWN,Chromatic Percussion,D#_2_DOWN_15_Dulcimer.wav,3,D#,1,D#_2_DOWN_15_Dulcimer,1,11,train
44100,63,Hammond Organ,16,2,DOWN,Organ Timbres,D#_2_DOWN_16_Hammond_Organ.wav,3,D#,1,D#_2_DOWN_16_Hammond_Organ,1,14,train
44100,63,Percussive Organ,17,2,DOWN,Organ Timbres,D#_2_DOWN_17_Percussive_Organ.wav,3,D#,1,D#_2_DOWN_17_Percussive_Organ,1,11,train
44100,63,Rock Organ,18,2,DOWN,Organ Timbres,D#_2_DOWN_18_Rock_Organ.wav,3,D#,1,D#_2_DOWN_18_Rock_Organ,1,13,train
44100,63,Church Organ,19,2,DOWN,Organ Timbres,D#_2_DOWN_19_Church_Organ.wav,3,D#,1,D#_2_DOWN_19_Church_Organ,1,2,train
44100,63,Reed Organ,20,2,DOWN,Organ Timbres,D#_2_DOWN_20_Reed_Organ.wav,3,D#,1,D#_2_DOWN_20_Reed_Organ,1,3,train
44100,63,Acoustic Nylon Guitar,24,2,DOWN,Guitar Timbres,D#_2_DOWN_24_Acoustic_Nylon_Guitar.wav,3,D#,1,D#_2_DOWN_24_Acoustic_Nylon_Guitar,1,2,train
44100,63,Acoustic Steel Guitar,25,2,DOWN,Guitar Timbres,D#_2_DOWN_25_Acoustic_Steel_Guitar.wav,3,D#,1,D#_2_DOWN_25_Acoustic_Steel_Guitar,1,5,train
44100,63,Electric Jazz Guitar,26,2,DOWN,Guitar Timbres,D#_2_DOWN_26_Electric_Jazz_Guitar.wav,3,D#,1,D#_2_DOWN_26_Electric_Jazz_Guitar,1,4,train
44100,63,Electric Clean Guitar,27,2,DOWN,Guitar Timbres,D#_2_DOWN_27_Electric_Clean_Guitar.wav,3,D#,1,D#_2_DOWN_27_Electric_Clean_Guitar,1,7,train
44100,63,Electric Muted Guitar,28,2,DOWN,Guitar Timbres,D#_2_DOWN_28_Electric_Muted_Guitar.wav,3,D#,1,D#_2_DOWN_28_Electric_Muted_Guitar,1,10,train
44100,63,Overdriven Guitar,29,2,DOWN,Guitar Timbres,D#_2_DOWN_29_Overdriven_Guitar.wav,3,D#,1,D#_2_DOWN_29_Overdriven_Guitar,1,1,train
44100,63,Distortion Guitar,30,2,DOWN,Guitar Timbres,D#_2_DOWN_30_Distortion_Guitar.wav,3,D#,1,D#_2_DOWN_30_Distortion_Guitar,1,5,train
44100,63,Acoustic Bass,32,2,DOWN,Bass Timbres,D#_2_DOWN_32_Acoustic_Bass.wav,3,D#,1,D#_2_DOWN_32_Acoustic_Bass,1,7,train
44100,63,Fingered Electric Bass,33,2,DOWN,Bass Timbres,D#_2_DOWN_33_Fingered_Electric_Bass.wav,3,D#,1,D#_2_DOWN_33_Fingered_Electric_Bass,1,12,train
44100,63,Plucked Electric Bass,34,2,DOWN,Bass Timbres,D#_2_DOWN_34_Plucked_Electric_Bass.wav,3,D#,1,D#_2_DOWN_34_Plucked_Electric_Bass,1,4,train
