bpm,path,reverb_level,offset_time,click_config_name,sampling_rate,midi_program_num,is_compound,time_signature_beats,time_signature_subdivision,time_signature,name,fold,set_type
120,3_4_120_bpm_default_reverb_level_0_offset_0.wav,0,0.779,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_0_offset_0,6,train
120,3_4_120_bpm_default_reverb_level_0_offset_1.wav,0,0.2897,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_0_offset_1,5,train
120,3_4_120_bpm_default_reverb_level_0_offset_2.wav,0,0.9175,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_0_offset_2,1,train
120,3_4_120_bpm_default_reverb_level_0_offset_3.wav,0,0.8649,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_0_offset_3,4,train
120,3_4_120_bpm_default_reverb_level_0_offset_4.wav,0,0.8123,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_0_offset_4,13,train
120,3_4_120_bpm_default_reverb_level_0_offset_5.wav,0,0.6012,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_0_offset_5,5,train
120,3_4_120_bpm_default_reverb_level_0_offset_6.wav,0,0.8632,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_0_offset_6,6,train
120,3_4_120_bpm_default_reverb_level_0_offset_7.wav,0,0.9957,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_0_offset_7,16,valid
120,3_4_120_bpm_default_reverb_level_0_offset_8.wav,0,0.9075,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_0_offset_8,16,valid
120,3_4_120_bpm_default_reverb_level_0_offset_9.wav,0,0.1372,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_0_offset_9,18,test
120,3_4_120_bpm_woodblock_dark_reverb_level_0_offset_0.wav,0,0.773,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_0_offset_0,19,test
120,3_4_120_bpm_woodblock_dark_reverb_level_0_offset_1.wav,0,0.6862,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_0_offset_1,3,train
120,3_4_120_bpm_woodblock_dark_reverb_level_0_offset_2.wav,0,0.3202,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_0_offset_2,1,train
120,3_4_120_bpm_woodblock_dark_reverb_level_0_offset_3.wav,0,0.6572,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_0_offset_3,19,test
120,3_4_120_bpm_woodblock_dark_reverb_level_0_offset_4.wav,0,0.7624,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_0_offset_4,8,train
120,3_4_120_bpm_woodblock_dark_reverb_level_0_offset_5.wav,0,0.0883,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_0_offset_5,11,train
120,3_4_120_bpm_woodblock_dark_reverb_level_0_offset_6.wav,0,0.8752,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_0_offset_6,19,test
120,3_4_120_bpm_woodblock_dark_reverb_level_0_offset_7.wav,0,0.4702,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_0_offset_7,9,train
120,3_4_120_bpm_woodblock_dark_reverb_level_0_offset_8.wav,0,0.9524,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_0_offset_8,17,valid
120,3_4_120_bpm_woodblock_dark_reverb_level_0_offset_9.wav,0,0.4451,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_0_offset_9,14,train
120,3_4_120_bpm_woodblock_light_reverb_level_0_offset_0.wav,0,0.9129,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_0_offset_0,15,valid
120,3_4_120_bpm_woodblock_light_reverb_level_0_offset_1.wav,0,0.7575,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_0_offset_1,14,train
120,3_4_120_bpm_woodblock_light_reverb_level_0_offset_2.wav,0,0.0759,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_0_offset_2,3,train
120,3_4_120_bpm_woodblock_light_reverb_level_0_offset_3.wav,0,0.0754,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_0_offset_3,18,test
120,3_4_120_bpm_woodblock_light_reverb_level_0_offset_4.wav,0,0.4177,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_0_offset_4,4,train
120,3_4_120_bpm_woodblock_light_reverb_level_0_offset_5.wav,0,0.228,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_0_offset_5,14,train
120,3_4_120_bpm_woodblock_light_reverb_level_0_offset_6.wav,0,0.0615,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_0_offset_6,8,train
120,3_4_120_bpm_woodblock_light_reverb_level_0_offset_7.wav,0,0.1036,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_0_offset_7,20,test
120,3_4_120_bpm_woodblock_light_reverb_level_0_offset_8.wav,0,0.8849,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_0_offset_8,14,train
120,3_4_120_bpm_woodblock_light_reverb_level_0_offset_9.wav,0,0.323,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_0_offset_9,7,train
120,3_4_120_bpm_taiko_reverb_level_0_offset_0.wav,0,0.769,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_0_offset_0,15,valid
120,3_4_120_bpm_taiko_reverb_level_0_offset_1.wav,0,0.6383,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_0_offset_1,3,train
120,3_4_120_bpm_taiko_reverb_level_0_offset_2.wav,0,0.392,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_0_offset_2,12,train
120,3_4_120_bpm_taiko_reverb_level_0_offset_3.wav,0,0.8548,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_0_offset_3,4,train
120,3_4_120_bpm_taiko_reverb_level_0_offset_4.wav,0,0.8658,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_0_offset_4,6,train
120,3_4_120_bpm_taiko_reverb_level_0_offset_5.wav,0,0.0422,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_0_offset_5,11,train
120,3_4_120_bpm_taiko_reverb_level_0_offset_6.wav,0,0.6744,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_0_offset_6,13,train
120,3_4_120_bpm_taiko_reverb_level_0_offset_7.wav,0,0.184,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_0_offset_7,2,train
120,3_4_120_bpm_taiko_reverb_level_0_offset_8.wav,0,0.8611,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_0_offset_8,10,train
120,3_4_120_bpm_taiko_reverb_level_0_offset_9.wav,0,0.7136,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_0_offset_9,11,train
120,3_4_120_bpm_synth_drum_reverb_level_0_offset_0.wav,0,0.446,synth_drum,44100,118,0,3,4,"(3, 4)",3_4_120_bpm_synth_drum_reverb_level_0_offset_0,17,valid
120,3_4_120_bpm_synth_drum_reverb_level_0_offset_1.wav,0,0.9991,synth_drum,44100,118,0,3,4,"(3, 4)",3_4_120_bpm_synth_drum_reverb_level_0_offset_1,18,test
120,3_4_120_bpm_synth_drum_reverb_level_0_offset_2.wav,0,0.5556,synth_drum,44100,118,0,3,4,"(3, 4)",3_4_120_bpm_synth_drum_reverb_level_0_offset_2,7,train
120,3_4_120_bpm_synth_drum_reverb_level_0_offset_3.wav,0,0.8068,synth_drum,44100,118,0,3,4,"(3, 4)",3_4_120_bpm_synth_drum_reverb_level_0_offset_3,20,test
120,3_4_120_bpm_synth_drum_reverb_level_0_offset_4.wav,0,0.8636,synth_drum,44100,118,0,3,4,"(3, 4)",3_4_120_bpm_synth_drum_reverb_level_0_offset_4,10,train
120,3_4_120_bpm_synth_drum_reverb_level_0_offset_5.wav,0,0.3488,synth_drum,44100,118,0,3,4,"(3, 4)",3_4_120_bpm_synth_drum_reverb_level_0_offset_5,16,valid
120,3_4_120_bpm_synth_drum_reverb_level_0_offset_6.wav,0,0.245,synth_drum,44100,118,0,3,4,"(3, 4)",3_4_120_bpm_synth_drum_reverb_level_0_offset_6,15,valid
120,3_4_120_bpm_synth_drum_reverb_level_0_offset_7.wav,0,0.7358,synth_drum,44100,118,0,3,4,"(3, 4)",3_4_120_bpm_synth_drum_reverb_level_0_offset_7,1,train
120,3_4_120_bpm_synth_drum_reverb_level_0_offset_8.wav,0,0.2529,synth_drum,44100,118,0,3,4,"(3, 4)",3_4_120_bpm_synth_drum_reverb_level_0_offset_8,5,train
120,3_4_120_bpm_synth_drum_reverb_level_0_offset_9.wav,0,0.1478,synth_drum,44100,118,0,3,4,"(3, 4)",3_4_120_bpm_synth_drum_reverb_level_0_offset_9,10,train
120,3_4_120_bpm_default_reverb_level_1_offset_0.wav,1,0.2807,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_1_offset_0,9,train
120,3_4_120_bpm_default_reverb_level_1_offset_1.wav,1,0.7808,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_1_offset_1,18,test
120,3_4_120_bpm_default_reverb_level_1_offset_2.wav,1,0.4175,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_1_offset_2,3,train
120,3_4_120_bpm_default_reverb_level_1_offset_3.wav,1,0.0261,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_1_offset_3,7,train
120,3_4_120_bpm_default_reverb_level_1_offset_4.wav,1,0.6344,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_1_offset_4,5,train
120,3_4_120_bpm_default_reverb_level_1_offset_5.wav,1,0.0437,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_1_offset_5,14,train
120,3_4_120_bpm_default_reverb_level_1_offset_6.wav,1,0.2855,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_1_offset_6,6,train
120,3_4_120_bpm_default_reverb_level_1_offset_7.wav,1,0.5029,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_1_offset_7,12,train
120,3_4_120_bpm_default_reverb_level_1_offset_8.wav,1,0.127,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_1_offset_8,2,train
120,3_4_120_bpm_default_reverb_level_1_offset_9.wav,1,0.8881,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_1_offset_9,10,train
120,3_4_120_bpm_woodblock_dark_reverb_level_1_offset_0.wav,1,0.3592,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_1_offset_0,12,train
120,3_4_120_bpm_woodblock_dark_reverb_level_1_offset_1.wav,1,0.0628,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_1_offset_1,19,test
120,3_4_120_bpm_woodblock_dark_reverb_level_1_offset_2.wav,1,0.9732,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_1_offset_2,4,train
120,3_4_120_bpm_woodblock_dark_reverb_level_1_offset_3.wav,1,0.9329,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_1_offset_3,19,test
120,3_4_120_bpm_woodblock_dark_reverb_level_1_offset_4.wav,1,0.321,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_1_offset_4,3,train
120,3_4_120_bpm_woodblock_dark_reverb_level_1_offset_5.wav,1,0.2061,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_1_offset_5,9,train
120,3_4_120_bpm_woodblock_dark_reverb_level_1_offset_6.wav,1,0.7434,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_1_offset_6,20,test
120,3_4_120_bpm_woodblock_dark_reverb_level_1_offset_7.wav,1,0.4016,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_1_offset_7,12,train
120,3_4_120_bpm_woodblock_dark_reverb_level_1_offset_8.wav,1,0.5075,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_1_offset_8,7,train
120,3_4_120_bpm_woodblock_dark_reverb_level_1_offset_9.wav,1,0.5477,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_1_offset_9,13,train
120,3_4_120_bpm_woodblock_light_reverb_level_1_offset_0.wav,1,0.5432,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_1_offset_0,9,train
120,3_4_120_bpm_woodblock_light_reverb_level_1_offset_1.wav,1,0.4004,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_1_offset_1,15,valid
120,3_4_120_bpm_woodblock_light_reverb_level_1_offset_2.wav,1,0.0185,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_1_offset_2,19,test
120,3_4_120_bpm_woodblock_light_reverb_level_1_offset_3.wav,1,0.534,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_1_offset_3,18,test
120,3_4_120_bpm_woodblock_light_reverb_level_1_offset_4.wav,1,0.6676,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_1_offset_4,5,train
120,3_4_120_bpm_woodblock_light_reverb_level_1_offset_5.wav,1,0.1077,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_1_offset_5,9,train
120,3_4_120_bpm_woodblock_light_reverb_level_1_offset_6.wav,1,0.1965,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_1_offset_6,10,train
120,3_4_120_bpm_woodblock_light_reverb_level_1_offset_7.wav,1,0.4557,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_1_offset_7,18,test
120,3_4_120_bpm_woodblock_light_reverb_level_1_offset_8.wav,1,0.0621,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_1_offset_8,14,train
120,3_4_120_bpm_woodblock_light_reverb_level_1_offset_9.wav,1,0.7615,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_1_offset_9,10,train
120,3_4_120_bpm_taiko_reverb_level_1_offset_0.wav,1,0.1804,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_1_offset_0,12,train
120,3_4_120_bpm_taiko_reverb_level_1_offset_1.wav,1,0.0715,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_1_offset_1,17,valid
120,3_4_120_bpm_taiko_reverb_level_1_offset_2.wav,1,0.6895,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_1_offset_2,4,train
120,3_4_120_bpm_taiko_reverb_level_1_offset_3.wav,1,0.6722,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_1_offset_3,9,train
120,3_4_120_bpm_taiko_reverb_level_1_offset_4.wav,1,0.9297,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_1_offset_4,11,train
120,3_4_120_bpm_taiko_reverb_level_1_offset_5.wav,1,0.6568,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_1_offset_5,17,valid
120,3_4_120_bpm_taiko_reverb_level_1_offset_6.wav,1,0.4931,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_1_offset_6,17,valid
120,3_4_120_bpm_taiko_reverb_level_1_offset_7.wav,1,0.0724,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_1_offset_7,6,train
120,3_4_120_bpm_taiko_reverb_level_1_offset_8.wav,1,0.4162,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_1_offset_8,2,train
120,3_4_120_bpm_taiko_reverb_level_1_offset_9.wav,1,0.5457,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_1_offset_9,9,train
120,3_4_120_bpm_synth_drum_reverb_level_1_offset_0.wav,1,0.1725,synth_drum,44100,118,0,3,4,"(3, 4)",3_4_120_bpm_synth_drum_reverb_level_1_offset_0,12,train
120,3_4_120_bpm_synth_drum_reverb_level_1_offset_1.wav,1,0.4594,synth_drum,44100,118,0,3,4,"(3, 4)",3_4_120_bpm_synth_drum_reverb_level_1_offset_1,17,valid
120,3_4_120_bpm_synth_drum_reverb_level_1_offset_2.wav,1,0.4006,synth_drum,44100,118,0,3,4,"(3, 4)",3_4_120_bpm_synth_drum_reverb_level_1_offset_2,14,train
120,3_4_120_bpm_synth_drum_reverb_level_1_offset_3.wav,1,0.3594,synth_drum,44100,118,0,3,4,"(3, 4)",3_4_120_bpm_synth_drum_reverb_level_1_offset_3,7,train
120,3_4_120_bpm_synth_drum_reverb_level_1_offset_4.wav,1,0.4224,synth_drum,44100,118,0,3,4,"(3, 4)",3_4_120_bpm_synth_drum_reverb_level_1_offset_4,8,train
120,3_4_120_bpm_synth_drum_reverb_level_1_offset_5.wav,1,0.42,synth_drum,44100,118,0,3,4,"(3, 4)",3_4_120_bpm_synth_drum_reverb_level_1_offset_5,16,valid
120,3_4_120_bpm_synth_drum_reverb_level_1_offset_6.wav,1,0.1624,synth_drum,44100,118,0,3,4,"(3, 4)",3_4_120_bpm_synth_drum_reverb_level_1_offset_6,19,test
120,3_4_120_bpm_synth_drum_reverb_level_1_offset_7.wav,1,0.2453,synth_drum,44100,118,0,3,4,"(3, 4)",3_4_120_bpm_synth_drum_reverb_level_1_offset_7,11,train
120,3_4_120_bpm_synth_drum_reverb_level_1_offset_8.wav,1,0.9016,synth_drum,44100,118,0,3,4,"(3, 4)",3_4_120_bpm_synth_drum_reverb_level_1_offset_8,2,train
120,3_4_120_bpm_synth_drum_reverb_level_1_offset_9.wav,1,0.9431,synth_drum,44100,118,0,3,4,"(3, 4)",3_4_120_bpm_synth_drum_reverb_level_1_offset_9,15,valid
120,3_4_120_bpm_default_reverb_level_2_offset_0.wav,2,0.4298,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_2_offset_0,7,train
120,3_4_120_bpm_default_reverb_level_2_offset_1.wav,2,0.4696,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_2_offset_1,20,test
120,3_4_120_bpm_default_reverb_level_2_offset_2.wav,2,0.9245,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_2_offset_2,5,train
120,3_4_120_bpm_default_reverb_level_2_offset_3.wav,2,0.5103,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_2_offset_3,16,valid
120,3_4_120_bpm_default_reverb_level_2_offset_4.wav,2,0.7248,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_2_offset_4,17,valid
120,3_4_120_bpm_default_reverb_level_2_offset_5.wav,2,0.5065,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_2_offset_5,13,train
120,3_4_120_bpm_default_reverb_level_2_offset_6.wav,2,0.2284,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_2_offset_6,3,train
120,3_4_120_bpm_default_reverb_level_2_offset_7.wav,2,0.9027,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_2_offset_7,1,train
120,3_4_120_bpm_default_reverb_level_2_offset_8.wav,2,0.8734,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_2_offset_8,8,train
120,3_4_120_bpm_default_reverb_level_2_offset_9.wav,2,0.4209,default,44100,0,0,3,4,"(3, 4)",3_4_120_bpm_default_reverb_level_2_offset_9,8,train
120,3_4_120_bpm_woodblock_dark_reverb_level_2_offset_0.wav,2,0.7329,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_2_offset_0,6,train
120,3_4_120_bpm_woodblock_dark_reverb_level_2_offset_1.wav,2,0.6404,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_2_offset_1,11,train
120,3_4_120_bpm_woodblock_dark_reverb_level_2_offset_2.wav,2,0.9307,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_2_offset_2,6,train
120,3_4_120_bpm_woodblock_dark_reverb_level_2_offset_3.wav,2,0.2625,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_2_offset_3,1,train
120,3_4_120_bpm_woodblock_dark_reverb_level_2_offset_4.wav,2,0.0311,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_2_offset_4,15,valid
120,3_4_120_bpm_woodblock_dark_reverb_level_2_offset_5.wav,2,0.7655,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_2_offset_5,10,train
120,3_4_120_bpm_woodblock_dark_reverb_level_2_offset_6.wav,2,0.7658,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_2_offset_6,18,test
120,3_4_120_bpm_woodblock_dark_reverb_level_2_offset_7.wav,2,0.9952,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_2_offset_7,3,train
120,3_4_120_bpm_woodblock_dark_reverb_level_2_offset_8.wav,2,0.8864,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_2_offset_8,8,train
120,3_4_120_bpm_woodblock_dark_reverb_level_2_offset_9.wav,2,0.2906,woodblock_dark,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_dark_reverb_level_2_offset_9,4,train
120,3_4_120_bpm_woodblock_light_reverb_level_2_offset_0.wav,2,0.6255,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_2_offset_0,20,test
120,3_4_120_bpm_woodblock_light_reverb_level_2_offset_1.wav,2,0.2129,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_2_offset_1,20,test
120,3_4_120_bpm_woodblock_light_reverb_level_2_offset_2.wav,2,0.0084,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_2_offset_2,4,train
120,3_4_120_bpm_woodblock_light_reverb_level_2_offset_3.wav,2,0.2765,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_2_offset_3,20,test
120,3_4_120_bpm_woodblock_light_reverb_level_2_offset_4.wav,2,0.7202,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_2_offset_4,10,train
120,3_4_120_bpm_woodblock_light_reverb_level_2_offset_5.wav,2,0.7561,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_2_offset_5,1,train
120,3_4_120_bpm_woodblock_light_reverb_level_2_offset_6.wav,2,0.8812,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_2_offset_6,8,train
120,3_4_120_bpm_woodblock_light_reverb_level_2_offset_7.wav,2,0.2316,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_2_offset_7,5,train
120,3_4_120_bpm_woodblock_light_reverb_level_2_offset_8.wav,2,0.0634,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_2_offset_8,15,valid
120,3_4_120_bpm_woodblock_light_reverb_level_2_offset_9.wav,2,0.9713,woodblock_light,44100,115,0,3,4,"(3, 4)",3_4_120_bpm_woodblock_light_reverb_level_2_offset_9,13,train
120,3_4_120_bpm_taiko_reverb_level_2_offset_0.wav,2,0.8768,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_2_offset_0,11,train
120,3_4_120_bpm_taiko_reverb_level_2_offset_1.wav,2,0.2656,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_2_offset_1,2,train
120,3_4_120_bpm_taiko_reverb_level_2_offset_2.wav,2,0.1647,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_2_offset_2,13,train
120,3_4_120_bpm_taiko_reverb_level_2_offset_3.wav,2,0.6101,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_2_offset_3,7,train
120,3_4_120_bpm_taiko_reverb_level_2_offset_4.wav,2,0.6871,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_2_offset_4,13,train
120,3_4_120_bpm_taiko_reverb_level_2_offset_5.wav,2,0.7269,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_2_offset_5,9,train
120,3_4_120_bpm_taiko_reverb_level_2_offset_6.wav,2,0.2481,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_2_offset_6,1,train
120,3_4_120_bpm_taiko_reverb_level_2_offset_7.wav,2,0.3378,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_2_offset_7,5,train
120,3_4_120_bpm_taiko_reverb_level_2_offset_8.wav,2,0.8338,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_2_offset_8,2,train
120,3_4_120_bpm_taiko_reverb_level_2_offset_9.wav,2,0.3944,taiko,44100,116,0,3,4,"(3, 4)",3_4_120_bpm_taiko_reverb_level_2_offset_9,2,train
120,3_4_120_bpm_synth_drum_reverb_level_2_offset_0.wav,2,0.6817,synth_drum,44100,118,0,3,4,"(3, 4)",3_4_120_bpm_synth_drum_reverb_level_2_offset_0,7,train
120,3_4_120_bpm_synth_drum_reverb_level_2_offset_1.wav,2,0.0197,synth_drum,44100,118,0,3,4,"(3, 4)",3_4_120_bpm_synth_drum_reverb_level_2_offset_1,8,train
120,3_4_120_bpm_synth_drum_reverb_level_2_offset_2.wav,2,0.2083,synth_drum,44100,118,0,3,4,"(3, 4)",3_4_120_bpm_synth_drum_reverb_level_2_offset_2,6,train
