name,inst1,inst2,bpm,num_bars,poly,pair,ratio,norm_ratio,offset_lvl,offset_ms,rvb_lvl,rvb_val,poly1,poly2,polydist,label_idx,fold,set_type
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-2a9,TaikoDrum,MelodicTom,60,1,2a9,MelodicTom_TaikoDrum,0.2222222222222222,0.054982817869415786,1,120,1,63,2,9,7,1,3,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-2a9,MelodicTom,TaikoDrum,60,1,2a9,MelodicTom_TaikoDrum,0.2222222222222222,0.054982817869415786,1,120,1,63,2,9,7,1,5,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-2a11,TaikoDrum,MelodicTom,60,1,2a11,MelodicTom_TaikoDrum,0.18181818181818182,0.0,1,120,1,63,2,11,9,0,8,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-2a11,MelodicTom,TaikoDrum,60,1,2a11,MelodicTom_TaikoDrum,0.18181818181818182,0.0,1,120,1,63,2,11,9,0,13,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-3a4,TaikoDrum,MelodicTom,60,1,3a4,MelodicTom_TaikoDrum,0.75,0.7731958762886597,1,120,1,63,3,4,1,23,7,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-3a4,MelodicTom,TaikoDrum,60,1,3a4,MelodicTom_TaikoDrum,0.75,0.7731958762886597,1,120,1,63,3,4,1,23,2,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-3a5,TaikoDrum,MelodicTom,60,1,3a5,MelodicTom_TaikoDrum,0.6,0.5690721649484536,1,120,1,63,3,5,2,16,5,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-3a5,MelodicTom,TaikoDrum,60,1,3a5,MelodicTom_TaikoDrum,0.6,0.5690721649484536,1,120,1,63,3,5,2,16,15,valid
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-3a7,TaikoDrum,MelodicTom,60,1,3a7,MelodicTom_TaikoDrum,0.42857142857142855,0.33578792341678937,1,120,1,63,3,7,4,9,6,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-3a7,MelodicTom,TaikoDrum,60,1,3a7,MelodicTom_TaikoDrum,0.42857142857142855,0.33578792341678937,1,120,1,63,3,7,4,9,14,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-3a8,TaikoDrum,MelodicTom,60,1,3a8,MelodicTom_TaikoDrum,0.375,0.26288659793814434,1,120,1,63,3,8,5,6,5,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-3a8,MelodicTom,TaikoDrum,60,1,3a8,MelodicTom_TaikoDrum,0.375,0.26288659793814434,1,120,1,63,3,8,5,6,2,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-3a10,TaikoDrum,MelodicTom,60,1,3a10,MelodicTom_TaikoDrum,0.3,0.16082474226804122,1,120,1,63,3,10,7,4,6,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-3a10,MelodicTom,TaikoDrum,60,1,3a10,MelodicTom_TaikoDrum,0.3,0.16082474226804122,1,120,1,63,3,10,7,4,9,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-3a11,TaikoDrum,MelodicTom,60,1,3a11,MelodicTom_TaikoDrum,0.2727272727272727,0.12371134020618553,1,120,1,63,3,11,8,2,8,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-3a11,MelodicTom,TaikoDrum,60,1,3a11,MelodicTom_TaikoDrum,0.2727272727272727,0.12371134020618553,1,120,1,63,3,11,8,2,6,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-4a5,TaikoDrum,MelodicTom,60,1,4a5,MelodicTom_TaikoDrum,0.8,0.8412371134020619,1,120,1,63,4,5,1,25,17,valid
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-4a5,MelodicTom,TaikoDrum,60,1,4a5,MelodicTom_TaikoDrum,0.8,0.8412371134020619,1,120,1,63,4,5,1,25,4,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-4a7,TaikoDrum,MelodicTom,60,1,4a7,MelodicTom_TaikoDrum,0.5714285714285714,0.5301914580265095,1,120,1,63,4,7,3,14,18,test
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-4a7,MelodicTom,TaikoDrum,60,1,4a7,MelodicTom_TaikoDrum,0.5714285714285714,0.5301914580265095,1,120,1,63,4,7,3,14,12,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-4a9,TaikoDrum,MelodicTom,60,1,4a9,MelodicTom_TaikoDrum,0.4444444444444444,0.3573883161512027,1,120,1,63,4,9,5,10,9,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-4a9,MelodicTom,TaikoDrum,60,1,4a9,MelodicTom_TaikoDrum,0.4444444444444444,0.3573883161512027,1,120,1,63,4,9,5,10,12,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-4a11,TaikoDrum,MelodicTom,60,1,4a11,MelodicTom_TaikoDrum,0.36363636363636365,0.24742268041237114,1,120,1,63,4,11,7,5,16,valid
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-4a11,MelodicTom,TaikoDrum,60,1,4a11,MelodicTom_TaikoDrum,0.36363636363636365,0.24742268041237114,1,120,1,63,4,11,7,5,6,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-5a6,TaikoDrum,MelodicTom,60,1,5a6,MelodicTom_TaikoDrum,0.8333333333333334,0.88659793814433,1,120,1,63,5,6,1,27,8,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-5a6,MelodicTom,TaikoDrum,60,1,5a6,MelodicTom_TaikoDrum,0.8333333333333334,0.88659793814433,1,120,1,63,5,6,1,27,17,valid
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-5a7,TaikoDrum,MelodicTom,60,1,5a7,MelodicTom_TaikoDrum,0.7142857142857143,0.7245949926362298,1,120,1,63,5,7,2,21,16,valid
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-5a7,MelodicTom,TaikoDrum,60,1,5a7,MelodicTom_TaikoDrum,0.7142857142857143,0.7245949926362298,1,120,1,63,5,7,2,21,11,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-5a8,TaikoDrum,MelodicTom,60,1,5a8,MelodicTom_TaikoDrum,0.625,0.6030927835051546,1,120,1,63,5,8,3,17,6,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-5a8,MelodicTom,TaikoDrum,60,1,5a8,MelodicTom_TaikoDrum,0.625,0.6030927835051546,1,120,1,63,5,8,3,17,10,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-5a9,TaikoDrum,MelodicTom,60,1,5a9,MelodicTom_TaikoDrum,0.5555555555555556,0.5085910652920962,1,120,1,63,5,9,4,13,5,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-5a9,MelodicTom,TaikoDrum,60,1,5a9,MelodicTom_TaikoDrum,0.5555555555555556,0.5085910652920962,1,120,1,63,5,9,4,13,6,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-5a11,TaikoDrum,MelodicTom,60,1,5a11,MelodicTom_TaikoDrum,0.45454545454545453,0.37113402061855666,1,120,1,63,5,11,6,11,5,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-5a11,MelodicTom,TaikoDrum,60,1,5a11,MelodicTom_TaikoDrum,0.45454545454545453,0.37113402061855666,1,120,1,63,5,11,6,11,5,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-5a12,TaikoDrum,MelodicTom,60,1,5a12,MelodicTom_TaikoDrum,0.4166666666666667,0.3195876288659794,1,120,1,63,5,12,7,8,14,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-5a12,MelodicTom,TaikoDrum,60,1,5a12,MelodicTom_TaikoDrum,0.4166666666666667,0.3195876288659794,1,120,1,63,5,12,7,8,2,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-6a7,TaikoDrum,MelodicTom,60,1,6a7,MelodicTom_TaikoDrum,0.8571428571428571,0.9189985272459499,1,120,1,63,6,7,1,28,20,test
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-6a7,MelodicTom,TaikoDrum,60,1,6a7,MelodicTom_TaikoDrum,0.8571428571428571,0.9189985272459499,1,120,1,63,6,7,1,28,4,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-6a11,TaikoDrum,MelodicTom,60,1,6a11,MelodicTom_TaikoDrum,0.5454545454545454,0.4948453608247422,1,120,1,63,6,11,5,12,2,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-6a11,MelodicTom,TaikoDrum,60,1,6a11,MelodicTom_TaikoDrum,0.5454545454545454,0.4948453608247422,1,120,1,63,6,11,5,12,10,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-7a8,TaikoDrum,MelodicTom,60,1,7a8,MelodicTom_TaikoDrum,0.875,0.9432989690721648,1,120,1,63,7,8,1,29,6,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-7a8,MelodicTom,TaikoDrum,60,1,7a8,MelodicTom_TaikoDrum,0.875,0.9432989690721648,1,120,1,63,7,8,1,29,5,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-7a9,TaikoDrum,MelodicTom,60,1,7a9,MelodicTom_TaikoDrum,0.7777777777777778,0.8109965635738833,1,120,1,63,7,9,2,24,11,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-7a9,MelodicTom,TaikoDrum,60,1,7a9,MelodicTom_TaikoDrum,0.7777777777777778,0.8109965635738833,1,120,1,63,7,9,2,24,1,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-7a10,TaikoDrum,MelodicTom,60,1,7a10,MelodicTom_TaikoDrum,0.7,0.7051546391752576,1,120,1,63,7,10,3,20,12,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-7a10,MelodicTom,TaikoDrum,60,1,7a10,MelodicTom_TaikoDrum,0.7,0.7051546391752576,1,120,1,63,7,10,3,20,20,test
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-7a11,TaikoDrum,MelodicTom,60,1,7a11,MelodicTom_TaikoDrum,0.6363636363636364,0.6185567010309279,1,120,1,63,7,11,4,18,3,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-7a11,MelodicTom,TaikoDrum,60,1,7a11,MelodicTom_TaikoDrum,0.6363636363636364,0.6185567010309279,1,120,1,63,7,11,4,18,6,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-7a12,TaikoDrum,MelodicTom,60,1,7a12,MelodicTom_TaikoDrum,0.5833333333333334,0.5463917525773196,1,120,1,63,7,12,5,15,11,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-7a12,MelodicTom,TaikoDrum,60,1,7a12,MelodicTom_TaikoDrum,0.5833333333333334,0.5463917525773196,1,120,1,63,7,12,5,15,7,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-8a9,TaikoDrum,MelodicTom,60,1,8a9,MelodicTom_TaikoDrum,0.8888888888888888,0.9621993127147764,1,120,1,63,8,9,1,30,2,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-8a9,MelodicTom,TaikoDrum,60,1,8a9,MelodicTom_TaikoDrum,0.8888888888888888,0.9621993127147764,1,120,1,63,8,9,1,30,20,test
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-8a11,TaikoDrum,MelodicTom,60,1,8a11,MelodicTom_TaikoDrum,0.7272727272727273,0.7422680412371133,1,120,1,63,8,11,3,22,13,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-8a11,MelodicTom,TaikoDrum,60,1,8a11,MelodicTom_TaikoDrum,0.7272727272727273,0.7422680412371133,1,120,1,63,8,11,3,22,11,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-9a10,TaikoDrum,MelodicTom,60,1,9a10,MelodicTom_TaikoDrum,0.9,0.9773195876288661,1,120,1,63,9,10,1,31,12,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-9a10,MelodicTom,TaikoDrum,60,1,9a10,MelodicTom_TaikoDrum,0.9,0.9773195876288661,1,120,1,63,9,10,1,31,18,test
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-9a11,TaikoDrum,MelodicTom,60,1,9a11,MelodicTom_TaikoDrum,0.8181818181818182,0.8659793814432991,1,120,1,63,9,11,2,26,15,valid
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-9a11,MelodicTom,TaikoDrum,60,1,9a11,MelodicTom_TaikoDrum,0.8181818181818182,0.8659793814432991,1,120,1,63,9,11,2,26,5,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-10a11,TaikoDrum,MelodicTom,60,1,10a11,MelodicTom_TaikoDrum,0.9090909090909091,0.9896907216494846,1,120,1,63,10,11,1,32,7,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-10a11,MelodicTom,TaikoDrum,60,1,10a11,MelodicTom_TaikoDrum,0.9090909090909091,0.9896907216494846,1,120,1,63,10,11,1,32,12,train
TaikoDrum_MelodicTom-bpm_60-rvb_1-offms_120-11a12,TaikoDrum,MelodicTom,60,1,11a12,MelodicTom_TaikoDrum,0.9166666666666666,1.0,1,120,1,63,11,12,1,33,7,train
MelodicTom_TaikoDrum-bpm_60-rvb_1-offms_120-11a12,MelodicTom,TaikoDrum,60,1,11a12,MelodicTom_TaikoDrum,0.9166666666666666,1.0,1,120,1,63,11,12,1,33,17,valid
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-2a3,TaikoDrum,DSnareDrum1,60,1,2a3,DSnareDrum1_TaikoDrum,0.6666666666666666,0.6597938144329896,1,120,1,63,2,3,1,19,18,test
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-2a3,DSnareDrum1,TaikoDrum,60,1,2a3,DSnareDrum1_TaikoDrum,0.6666666666666666,0.6597938144329896,1,120,1,63,2,3,1,19,8,train
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-2a5,TaikoDrum,DSnareDrum1,60,1,2a5,DSnareDrum1_TaikoDrum,0.4,0.29690721649484536,1,120,1,63,2,5,3,7,18,test
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-2a5,DSnareDrum1,TaikoDrum,60,1,2a5,DSnareDrum1_TaikoDrum,0.4,0.29690721649484536,1,120,1,63,2,5,3,7,2,train
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-2a7,TaikoDrum,DSnareDrum1,60,1,2a7,DSnareDrum1_TaikoDrum,0.2857142857142857,0.1413843888070692,1,120,1,63,2,7,5,3,6,train
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-2a7,DSnareDrum1,TaikoDrum,60,1,2a7,DSnareDrum1_TaikoDrum,0.2857142857142857,0.1413843888070692,1,120,1,63,2,7,5,3,11,train
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-2a9,TaikoDrum,DSnareDrum1,60,1,2a9,DSnareDrum1_TaikoDrum,0.2222222222222222,0.054982817869415786,1,120,1,63,2,9,7,1,18,test
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-2a9,DSnareDrum1,TaikoDrum,60,1,2a9,DSnareDrum1_TaikoDrum,0.2222222222222222,0.054982817869415786,1,120,1,63,2,9,7,1,12,train
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-2a11,TaikoDrum,DSnareDrum1,60,1,2a11,DSnareDrum1_TaikoDrum,0.18181818181818182,0.0,1,120,1,63,2,11,9,0,3,train
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-2a11,DSnareDrum1,TaikoDrum,60,1,2a11,DSnareDrum1_TaikoDrum,0.18181818181818182,0.0,1,120,1,63,2,11,9,0,19,test
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-3a4,TaikoDrum,DSnareDrum1,60,1,3a4,DSnareDrum1_TaikoDrum,0.75,0.7731958762886597,1,120,1,63,3,4,1,23,13,train
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-3a4,DSnareDrum1,TaikoDrum,60,1,3a4,DSnareDrum1_TaikoDrum,0.75,0.7731958762886597,1,120,1,63,3,4,1,23,3,train
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-3a5,TaikoDrum,DSnareDrum1,60,1,3a5,DSnareDrum1_TaikoDrum,0.6,0.5690721649484536,1,120,1,63,3,5,2,16,14,train
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-3a5,DSnareDrum1,TaikoDrum,60,1,3a5,DSnareDrum1_TaikoDrum,0.6,0.5690721649484536,1,120,1,63,3,5,2,16,6,train
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-3a7,TaikoDrum,DSnareDrum1,60,1,3a7,DSnareDrum1_TaikoDrum,0.42857142857142855,0.33578792341678937,1,120,1,63,3,7,4,9,11,train
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-3a7,DSnareDrum1,TaikoDrum,60,1,3a7,DSnareDrum1_TaikoDrum,0.42857142857142855,0.33578792341678937,1,120,1,63,3,7,4,9,11,train
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-3a8,TaikoDrum,DSnareDrum1,60,1,3a8,DSnareDrum1_TaikoDrum,0.375,0.26288659793814434,1,120,1,63,3,8,5,6,17,valid
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-3a8,DSnareDrum1,TaikoDrum,60,1,3a8,DSnareDrum1_TaikoDrum,0.375,0.26288659793814434,1,120,1,63,3,8,5,6,1,train
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-3a10,TaikoDrum,DSnareDrum1,60,1,3a10,DSnareDrum1_TaikoDrum,0.3,0.16082474226804122,1,120,1,63,3,10,7,4,11,train
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-3a10,DSnareDrum1,TaikoDrum,60,1,3a10,DSnareDrum1_TaikoDrum,0.3,0.16082474226804122,1,120,1,63,3,10,7,4,10,train
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-3a11,TaikoDrum,DSnareDrum1,60,1,3a11,DSnareDrum1_TaikoDrum,0.2727272727272727,0.12371134020618553,1,120,1,63,3,11,8,2,12,train
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-3a11,DSnareDrum1,TaikoDrum,60,1,3a11,DSnareDrum1_TaikoDrum,0.2727272727272727,0.12371134020618553,1,120,1,63,3,11,8,2,14,train
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-4a5,TaikoDrum,DSnareDrum1,60,1,4a5,DSnareDrum1_TaikoDrum,0.8,0.8412371134020619,1,120,1,63,4,5,1,25,2,train
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-4a5,DSnareDrum1,TaikoDrum,60,1,4a5,DSnareDrum1_TaikoDrum,0.8,0.8412371134020619,1,120,1,63,4,5,1,25,17,valid
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-4a7,TaikoDrum,DSnareDrum1,60,1,4a7,DSnareDrum1_TaikoDrum,0.5714285714285714,0.5301914580265095,1,120,1,63,4,7,3,14,16,valid
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-4a7,DSnareDrum1,TaikoDrum,60,1,4a7,DSnareDrum1_TaikoDrum,0.5714285714285714,0.5301914580265095,1,120,1,63,4,7,3,14,16,valid
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-4a9,TaikoDrum,DSnareDrum1,60,1,4a9,DSnareDrum1_TaikoDrum,0.4444444444444444,0.3573883161512027,1,120,1,63,4,9,5,10,11,train
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-4a9,DSnareDrum1,TaikoDrum,60,1,4a9,DSnareDrum1_TaikoDrum,0.4444444444444444,0.3573883161512027,1,120,1,63,4,9,5,10,3,train
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-4a11,TaikoDrum,DSnareDrum1,60,1,4a11,DSnareDrum1_TaikoDrum,0.36363636363636365,0.24742268041237114,1,120,1,63,4,11,7,5,4,train
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-4a11,DSnareDrum1,TaikoDrum,60,1,4a11,DSnareDrum1_TaikoDrum,0.36363636363636365,0.24742268041237114,1,120,1,63,4,11,7,5,3,train
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-5a6,TaikoDrum,DSnareDrum1,60,1,5a6,DSnareDrum1_TaikoDrum,0.8333333333333334,0.88659793814433,1,120,1,63,5,6,1,27,2,train
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-5a6,DSnareDrum1,TaikoDrum,60,1,5a6,DSnareDrum1_TaikoDrum,0.8333333333333334,0.88659793814433,1,120,1,63,5,6,1,27,19,test
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-5a7,TaikoDrum,DSnareDrum1,60,1,5a7,DSnareDrum1_TaikoDrum,0.7142857142857143,0.7245949926362298,1,120,1,63,5,7,2,21,3,train
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-5a7,DSnareDrum1,TaikoDrum,60,1,5a7,DSnareDrum1_TaikoDrum,0.7142857142857143,0.7245949926362298,1,120,1,63,5,7,2,21,4,train
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-5a8,TaikoDrum,DSnareDrum1,60,1,5a8,DSnareDrum1_TaikoDrum,0.625,0.6030927835051546,1,120,1,63,5,8,3,17,12,train
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-5a8,DSnareDrum1,TaikoDrum,60,1,5a8,DSnareDrum1_TaikoDrum,0.625,0.6030927835051546,1,120,1,63,5,8,3,17,12,train
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-5a9,TaikoDrum,DSnareDrum1,60,1,5a9,DSnareDrum1_TaikoDrum,0.5555555555555556,0.5085910652920962,1,120,1,63,5,9,4,13,20,test
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-5a9,DSnareDrum1,TaikoDrum,60,1,5a9,DSnareDrum1_TaikoDrum,0.5555555555555556,0.5085910652920962,1,120,1,63,5,9,4,13,15,valid
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-5a11,TaikoDrum,DSnareDrum1,60,1,5a11,DSnareDrum1_TaikoDrum,0.45454545454545453,0.37113402061855666,1,120,1,63,5,11,6,11,9,train
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-5a11,DSnareDrum1,TaikoDrum,60,1,5a11,DSnareDrum1_TaikoDrum,0.45454545454545453,0.37113402061855666,1,120,1,63,5,11,6,11,9,train
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-5a12,TaikoDrum,DSnareDrum1,60,1,5a12,DSnareDrum1_TaikoDrum,0.4166666666666667,0.3195876288659794,1,120,1,63,5,12,7,8,20,test
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-5a12,DSnareDrum1,TaikoDrum,60,1,5a12,DSnareDrum1_TaikoDrum,0.4166666666666667,0.3195876288659794,1,120,1,63,5,12,7,8,8,train
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-6a7,TaikoDrum,DSnareDrum1,60,1,6a7,DSnareDrum1_TaikoDrum,0.8571428571428571,0.9189985272459499,1,120,1,63,6,7,1,28,16,valid
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-6a7,DSnareDrum1,TaikoDrum,60,1,6a7,DSnareDrum1_TaikoDrum,0.8571428571428571,0.9189985272459499,1,120,1,63,6,7,1,28,6,train
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-6a11,TaikoDrum,DSnareDrum1,60,1,6a11,DSnareDrum1_TaikoDrum,0.5454545454545454,0.4948453608247422,1,120,1,63,6,11,5,12,6,train
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-6a11,DSnareDrum1,TaikoDrum,60,1,6a11,DSnareDrum1_TaikoDrum,0.5454545454545454,0.4948453608247422,1,120,1,63,6,11,5,12,13,train
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-7a8,TaikoDrum,DSnareDrum1,60,1,7a8,DSnareDrum1_TaikoDrum,0.875,0.9432989690721648,1,120,1,63,7,8,1,29,1,train
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-7a8,DSnareDrum1,TaikoDrum,60,1,7a8,DSnareDrum1_TaikoDrum,0.875,0.9432989690721648,1,120,1,63,7,8,1,29,3,train
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-7a9,TaikoDrum,DSnareDrum1,60,1,7a9,DSnareDrum1_TaikoDrum,0.7777777777777778,0.8109965635738833,1,120,1,63,7,9,2,24,13,train
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-7a9,DSnareDrum1,TaikoDrum,60,1,7a9,DSnareDrum1_TaikoDrum,0.7777777777777778,0.8109965635738833,1,120,1,63,7,9,2,24,10,train
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-7a10,TaikoDrum,DSnareDrum1,60,1,7a10,DSnareDrum1_TaikoDrum,0.7,0.7051546391752576,1,120,1,63,7,10,3,20,15,valid
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-7a10,DSnareDrum1,TaikoDrum,60,1,7a10,DSnareDrum1_TaikoDrum,0.7,0.7051546391752576,1,120,1,63,7,10,3,20,11,train
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-7a11,TaikoDrum,DSnareDrum1,60,1,7a11,DSnareDrum1_TaikoDrum,0.6363636363636364,0.6185567010309279,1,120,1,63,7,11,4,18,18,test
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-7a11,DSnareDrum1,TaikoDrum,60,1,7a11,DSnareDrum1_TaikoDrum,0.6363636363636364,0.6185567010309279,1,120,1,63,7,11,4,18,20,test
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-7a12,TaikoDrum,DSnareDrum1,60,1,7a12,DSnareDrum1_TaikoDrum,0.5833333333333334,0.5463917525773196,1,120,1,63,7,12,5,15,10,train
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-7a12,DSnareDrum1,TaikoDrum,60,1,7a12,DSnareDrum1_TaikoDrum,0.5833333333333334,0.5463917525773196,1,120,1,63,7,12,5,15,17,valid
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-8a9,TaikoDrum,DSnareDrum1,60,1,8a9,DSnareDrum1_TaikoDrum,0.8888888888888888,0.9621993127147764,1,120,1,63,8,9,1,30,4,train
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-8a9,DSnareDrum1,TaikoDrum,60,1,8a9,DSnareDrum1_TaikoDrum,0.8888888888888888,0.9621993127147764,1,120,1,63,8,9,1,30,7,train
TaikoDrum_DSnareDrum1-bpm_60-rvb_1-offms_120-8a11,TaikoDrum,DSnareDrum1,60,1,8a11,DSnareDrum1_TaikoDrum,0.7272727272727273,0.7422680412371133,1,120,1,63,8,11,3,22,2,train
DSnareDrum1_TaikoDrum-bpm_60-rvb_1-offms_120-8a11,DSnareDrum1,TaikoDrum,60,1,8a11,DSnareDrum1_TaikoDrum,0.7272727272727273,0.7422680412371133,1,120,1,63,8,11,3,22,14,train
